genus_correct,species_epithet,taxon_authorship,latitude,longitude,section,reference,genus,comment,state,sample,lithostratigraphy,biostratigraphy,age,cm_from_kpg_lower,cm_from_kpg_upper,frequency,genus_temp_comment,section_comment,palaeolat,genus_syn,species_syn,pre,boundary,post,lat_bin,age_bin
Tricolpites,microreticulatus,"Belsky, Boltenhagen, and Potonié 1965",46.349167,-103.896667,River Section,Nichols and Johnson 2002,Tricolpites,,North Dakota,"D7138-A, -B, -C",Hell Creek Fm.,,Cretaceous,-2619.5,-2600.5,x,,only angiosperms,52.4999,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,"Belsky, Boltenhagen, and Potonié 1965",46.349167,-103.896667,River Section,Nichols and Johnson 2002,Tricolpites,,North Dakota,"D7138-E, -F",Hell Creek Fm. / Fort Union Fm.,,Cretaceous,-264.5,-254.5,x,,only angiosperms,52.4999,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,51.913611,-112.946667,Scollard,Srivastava 1994,Tricolpites,,Alberta,3,Scollard Fm.,,Cretaceous,-410,-410,some (3-5),,,60.0344,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,2,1
Tricolpites,microreticulatus,,51.913611,-112.946667,Scollard,Srivastava 1994,Tricolpites,,Alberta,C,Scollard Fm.,,Cretaceous,-1768,-1768,abundant (10+),,,60.0344,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,2,1
Tricolpites,microreticulatus,,51.913611,-112.946667,Scollard,Srivastava 1994,Tricolpites,,Alberta,D,Scollard Fm.,,Cretaceous,-2022,-2022,rare (1-2),,,60.0344,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,2,1
Tricolpites,microreticulatus,,51.913611,-112.946667,Scollard,Srivastava 1994,Tricolpites,,Alberta,E,Scollard Fm.,,Cretaceous,-2289,-2289,abundant (10+),,,60.0344,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,2,1
Tricolpites,microreticulatus,"Belsky, Boltenhagen, and Potonié 1965",46.45,-104.024167,Scorpion Stung Kristian,Nichols and Johnson 2002,Tricolpites,,North Dakota,D9093-D,Fort Union Fm.,,Cretaceous,-110,-105,x,,,52.6277,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,"Belsky, Boltenhagen, and Potonié 1965",46.149722,-103.810278,Sunset Butte,Nichols 2002,Tricolpites,,North Dakota,D7014-A,Hell Creek Fm.,,Cretaceous,-9750,-9750,x,,"same section as in Nichols and Johnson 2002, but all groups",52.2935,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,"Belsky, Boltenhagen, and Potonié 1965",46.149722,-103.810278,Sunset Butte,Nichols and Johnson 2002,Tricolpites,,North Dakota,D7014-A,Hell Creek Fm.,,Cretaceous,-10135,-10135,x,,only angiosperms,52.2935,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,"Belsky, Boltenhagen, and Potonié 1965",46.149722,-103.810278,Sunset Butte,Nichols 2002,Tricolpites,,North Dakota,D7016-B,Hell Creek Fm.,,Cretaceous,-5700,-5700,x,,"same section as in Nichols and Johnson 2002, but all groups",52.2935,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,"Belsky, Boltenhagen, and Potonié 1965",46.149722,-103.810278,Sunset Butte,Nichols and Johnson 2002,Tricolpites,,North Dakota,D7016-B,Hell Creek Fm.,,Cretaceous,-5965,-5965,x,,only angiosperms,52.2935,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,"Belsky, Boltenhagen, and Potonié 1965",46.149722,-103.810278,Sunset Butte,Nichols 2002,Tricolpites,,North Dakota,D7017-B,Hell Creek Fm.,,Cretaceous,-3700,-3700,x,,"same section as in Nichols and Johnson 2002, but all groups",52.2935,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,"Belsky, Boltenhagen, and Potonié 1965",46.149722,-103.810278,Sunset Butte,Nichols and Johnson 2002,Tricolpites,,North Dakota,D7017-B,Hell Creek Fm.,,Cretaceous,-3736,-3736,x,,only angiosperms,52.2935,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,"Belsky, Boltenhagen, and Potonié 1965",46.149722,-103.810278,Sunset Butte,Nichols 2002,Tricolpites,,North Dakota,D7018-A,Hell Creek Fm.,,Cretaceous,-2200,-2200,x,,"same section as in Nichols and Johnson 2002, but all groups",52.2935,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,"Belsky, Boltenhagen, and Potonié 1965",46.149722,-103.810278,Sunset Butte,Nichols and Johnson 2002,Tricolpites,,North Dakota,D7018-A,Hell Creek Fm.,,Cretaceous,-2170,-2170,x,,only angiosperms,52.2935,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,"Belsky, Boltenhagen, and Potonié 1965",46.149722,-103.810278,Sunset Butte,Nichols 2002,Tricolpites,,North Dakota,D7018-B,Hell Creek Fm.,,Cretaceous,-1700,-1700,x,,"same section as in Nichols and Johnson 2002, but all groups",52.2935,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,"Belsky, Boltenhagen, and Potonié 1965",46.149722,-103.810278,Sunset Butte,Nichols and Johnson 2002,Tricolpites,,North Dakota,D7018-B,Hell Creek Fm.,,Cretaceous,-1752,-1752,x,,only angiosperms,52.2935,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,"Belsky, Boltenhagen, and Potonié 1965",46.149722,-103.810278,Sunset Butte,Nichols 2002,Tricolpites,,North Dakota,D7018-C,Hell Creek Fm.,,Cretaceous,-750,-750,x,,"same section as in Nichols and Johnson 2002, but all groups",52.2935,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,"Belsky, Boltenhagen, and Potonié 1965",46.149722,-103.810278,Sunset Butte,Nichols and Johnson 2002,Tricolpites,,North Dakota,D7018-C,Hell Creek Fm.,,Cretaceous,-830,-830,x,,only angiosperms,52.2935,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,"Belsky, Boltenhagen, and Potonié 1965",46.149722,-103.810278,Sunset Butte,Nichols 2002,Tricolpites,,North Dakota,D7018-D,Hell Creek Fm.,,Cretaceous,-200,-300,x,,"same section as in Nichols and Johnson 2002, but all groups",52.2935,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,"Belsky, Boltenhagen, and Potonié 1965",46.149722,-103.810278,Sunset Butte,Nichols and Johnson 2002,Tricolpites,,North Dakota,D7018-D,Hell Creek Fm.,,Cretaceous,-250,-306,x,,only angiosperms,52.2935,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,"Belsky, Boltenhagen, and Potonié 1965",46.149722,-103.810278,Sunset Butte,Nichols 2002,Tricolpites,,North Dakota,D7095,Hell Creek Fm.,,Cretaceous,-1450,-1450,x,,"same section as in Nichols and Johnson 2002, but all groups",52.2935,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,"Belsky, Boltenhagen, and Potonié 1965",46.149722,-103.810278,Sunset Butte,Nichols and Johnson 2002,Tricolpites,,North Dakota,D7095,Hell Creek Fm.,,Cretaceous,-1375,-1557,x,,only angiosperms,52.2935,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,"Belsky, Boltenhagen, and Potonié 1965",46.149722,-103.810278,Sunset Butte,Nichols and Johnson 2002,Tricolpites,,North Dakota,D9002-B,Hell Creek Fm.,,Cretaceous,-570,-570,x,,only angiosperms,52.2935,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,"Belsky, Boltenhagen, and Potonié 1965",46.149722,-103.810278,Sunset Butte,Nichols and Johnson 2002,Tricolpites,,North Dakota,D9004-A,Hell Creek Fm.,,Cretaceous,-720,-720,x,,only angiosperms,52.2935,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,"Belsky, Boltenhagen, and Potonié 1965",46.149722,-103.810278,Sunset Patch,Nichols 2002,Tricolpites,,North Dakota,D9002-B,Hell Creek Fm.,,Cretaceous,-550,-550,x,,coordinates from Sunset Butte,52.2935,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,"Belsky, Boltenhagen, and Potonié 1965",46.149722,-103.810278,Sunset Patch,Nichols 2002,Tricolpites,,North Dakota,D9004-A,Hell Creek Fm.,,Cretaceous,-700,-700,x,,coordinates from Sunset Butte,52.2935,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex,Nichols et al. 1992,Tricolpites,,Wyoming,D7299–AA,Lance Fm.,,Cretaceous,NA,NA,x,,,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex,Nichols et al. 1992,Tricolpites,,Wyoming,D7299–BB,Lance Fm.,,Cretaceous,NA,NA,x,,,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex,Nichols et al. 1992,Tricolpites,,Wyoming,D7299–CC,Lance Fm.,,Cretaceous,NA,NA,x,,,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex,Nichols et al. 1992,Tricolpites,,Wyoming,D7299–D,Lance Fm.,,Cretaceous,NA,NA,x,,,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex,Nichols et al. 1992,Tricolpites,,Wyoming,D7299–DD,Lance Fm.,,Cretaceous,NA,NA,x,,,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex,Nichols et al. 1992,Tricolpites,,Wyoming,D7299–E,Lance Fm.,,Cretaceous,NA,NA,x,,,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex,Nichols et al. 1992,Tricolpites,,Wyoming,D7299–F,Lance Fm.,,Cretaceous,NA,NA,x,,,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex,Nichols et al. 1992,Tricolpites,,Wyoming,D7299–FF,Lance Fm.,,Cretaceous,NA,NA,x,,,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex,Nichols et al. 1992,Tricolpites,,Wyoming,D7299–G,Lance Fm.,,Cretaceous,NA,NA,x,,,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex,Nichols et al. 1992,Tricolpites,,Wyoming,D7299–GG,Lance Fm.,,Cretaceous,-43,-43,x,,,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex,Nichols et al. 1992,Tricolpites,,Wyoming,D7299–HH,Lance Fm.,,Cretaceous,-39,-39,x,,,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex,Nichols et al. 1992,Tricolpites,,Wyoming,D7299–II,Lance Fm.,,Cretaceous,-33,-33,x,,,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex,Nichols et al. 1992,Tricolpites,,Wyoming,D7299–JJ,Lance Fm.,,Cretaceous,-27,-27,x,,,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex,Nichols et al. 1992,Tricolpites,,Wyoming,D7299–KK,Lance Fm.,,Cretaceous,-22,-22,x,,,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex,Nichols et al. 1992,Tricolpites,,Wyoming,D7299–LL,Lance Fm.,,Cretaceous,-17,-17,x,,,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex,Nichols et al. 1992,Tricolpites,,Wyoming,D7299–MM,Lance Fm.,,Cretaceous,-15,-15,x,,,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex,Nichols et al. 1992,Tricolpites,,Wyoming,D7299–NN,Lance Fm.,,Cretaceous,-5,-5,x,,,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex,Nichols et al. 1992,Tricolpites,,Wyoming,D7299–OO,Lance Fm.,,Cretaceous,-2,-2,x,,,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex USGS D7299,Bercovici et al. 2012,Tricolpites,,Wyoming,D7299-AA,Lance Fm.,,Cretaceous,-67,-67,x,,After Nichols et al. 1992,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex USGS D7299,Bercovici et al. 2012,Tricolpites,,Wyoming,D7299-BB,Lance Fm.,,Cretaceous,-62,-62,x,,After Nichols et al. 1992,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex USGS D7299,Bercovici et al. 2012,Tricolpites,,Wyoming,D7299-CC,Lance Fm.,,Cretaceous,-57,-57,x,,After Nichols et al. 1992,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex USGS D7299,Bercovici et al. 2012,Tricolpites,,Wyoming,D7299-D,Lance Fm.,,Cretaceous,-328,-328,x,,After Nichols et al. 1992,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex USGS D7299,Bercovici et al. 2012,Tricolpites,,Wyoming,D7299-DD,Lance Fm.,,Cretaceous,-52,-52,x,,After Nichols et al. 1992,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex USGS D7299,Bercovici et al. 2012,Tricolpites,,Wyoming,D7299-E,Lance Fm.,,Cretaceous,-18,-18,x,,After Nichols et al. 1992,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex USGS D7299,Bercovici et al. 2012,Tricolpites,,Wyoming,D7299-F,Lance Fm.,,Cretaceous,-8,-8,x,,After Nichols et al. 1992,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex USGS D7299,Bercovici et al. 2012,Tricolpites,,Wyoming,D7299-FF,Lance Fm.,,Cretaceous,-42,-42,x,,After Nichols et al. 1992,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex USGS D7299,Bercovici et al. 2012,Tricolpites,,Wyoming,D7299-G,Lance Fm.,,Cretaceous,-3,-3,x,,After Nichols et al. 1992,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex USGS D7299,Bercovici et al. 2012,Tricolpites,,Wyoming,D7299-GG,Lance Fm.,,Cretaceous,-37,-37,x,,After Nichols et al. 1992,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
Tricolpites,microreticulatus,,43.964167,-106.333611,Sussex USGS D7299,Bercovici et al. 2012,Tricolpites,,Wyoming,D7299-HH,Lance Fm.,,Cretaceous,-31,-31,x,,After Nichols et al. 1992,50.9762,Tricolpites,microreticulatus,TRUE,FALSE,FALSE,1,1
